id,Delivery_person_Age,time_for_pickup,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken
41855,34.0,15,4.0,11.001852,76.976268,77.006268,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,32
2475,32.0,5,4.2,13.02978,80.208812,80.228812,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
10756,27.0,10,4.8,18.546947,73.900626,73.920626,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15
5051,34.0,15,3.6,30.893384,75.821202,75.961202,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,34
3713,28.0,10,4.6,0.0,0.0,0.13,Fog,Medium,2,Snack,scooter,2.0,No,Metropolitian,37
6704,34.0,5,4.5,0.0,0.0,0.06,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,28
2472,21.0,15,4.8,26.47775,80.351569,80.411569,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,24
37957,35.0,5,4.7,19.131141,72.813074,72.923074,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,15
10106,33.0,5,4.6,13.049645,80.242268,80.292268,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,25
31367,31.0,15,4.8,0.0,0.0,0.02,Stormy,High,2,Snack,motorcycle,0.0,No,Metropolitian,28
16456,36.0,10,4.1,18.546947,73.900626,74.030626,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,44
14210,30.0,5,5.0,12.323225,76.630028,76.740028,Stormy,Low,1,Meal,scooter,1.0,No,Urban,20
7843,34.0,15,4.8,21.15276,72.778059,72.858059,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25
12323,22.0,15,4.6,26.905287,75.794592,75.834592,Sunny,High,2,Snack,electric_scooter,1.0,No,Metropolitian,12
39532,39.0,10,4.8,22.725748,75.898497,75.948497,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,26
25766,24.0,15,4.5,22.753839,75.897429,75.957429,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Urban,20
31007,37.0,15,4.4,18.546258,73.904337,73.924337,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29
10793,37.0,10,4.6,17.458998,78.500366,78.550366,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,28
33893,26.0,15,4.9,13.064181,80.236442,80.286442,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,10
17625,25.0,15,4.8,0.0,0.0,0.08,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30
43579,23.0,15,4.8,17.440827,78.393391,78.453391,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,14
29371,37.0,15,4.7,12.325461,76.632278,76.742278,Stormy,Medium,1,Snack,scooter,1.0,No,Urban,24
32496,22.0,10,4.9,23.333017,85.3172,85.4072,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,39
41812,37.0,10,4.7,12.979166,77.640709,77.700709,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,28
23164,24.0,5,4.6,23.371292,85.327872,85.367872,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,14
32117,25.0,10,4.6,18.546258,73.904337,73.964337,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17
28482,25.0,5,4.7,11.026117,76.944652,76.974652,Windy,Jam,1,Snack,scooter,0.0,No,Urban,14
4358,33.0,5,4.7,17.431668,78.408321,78.448321,Fog,High,0,Meal,motorcycle,2.0,No,Metropolitian,33
17727,29.0,15,4.4,19.003517,72.82765,72.90765,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,32
33537,30.0,10,4.4,17.440827,78.393391,78.503391,Fog,Jam,2,Snack,electric_scooter,1.0,Yes,Metropolitian,46
21400,33.0,10,4.7,13.005801,80.250744,80.260744,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23
7421,24.0,5,4.9,12.978453,77.643685,77.653685,Sunny,Low,2,Snack,scooter,0.0,No,Urban,22
39420,33.0,15,4.9,0.0,0.0,0.02,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
27213,23.0,5,4.7,22.725748,75.898497,75.958497,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,11
9160,24.0,5,4.5,19.254567,72.848923,72.978923,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,15
26122,26.0,10,4.9,26.902328,75.794257,75.874257,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10
23711,23.0,10,5.0,30.914057,75.83982,75.89982,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,25
40390,27.0,10,4.9,21.15276,72.778059,72.788059,Fog,High,1,Meal,scooter,0.0,No,Metropolitian,27
33755,31.0,10,4.6,12.970324,77.645748,77.715748,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25
27042,38.0,10,5.0,26.914142,75.805704,75.835704,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31
16014,24.0,15,4.7,17.451976,78.385883,78.475883,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24
2852,22.0,15,4.6,12.323194,76.630583,76.700583,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20
11695,35.0,5,4.7,10.994136,76.963303,77.003303,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,25
41621,30.0,15,4.7,13.026279,80.174568,80.304568,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,20
14996,20.0,15,4.3,23.369746,85.33982,85.35982,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17
17014,24.0,10,4.7,9.988483,76.295211,76.335211,Stormy,High,1,Buffet,scooter,0.0,No,Urban,11
29344,35.0,5,4.7,17.429585,78.392621,78.472621,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,39
17633,37.0,15,4.2,22.32,73.17,73.3,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,38
26160,25.0,5,4.3,23.374989,85.335486,85.395486,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22
3040,22.0,5,4.6,10.994136,76.963303,76.983303,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32
16035,21.0,5,4.9,9.979363,76.285001,76.345001,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,19
37778,38.0,5,4.8,11.022169,76.999594,77.089594,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17
145,36.0,5,4.8,11.001753,76.986241,77.096241,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,31
23384,27.0,5,4.7,17.428294,78.404423,78.534423,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,25
36041,21.0,10,4.7,22.651847,75.881991,75.961991,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28
31910,27.0,10,4.5,26.913483,75.803139,75.853139,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,11
7227,36.0,5,4.7,18.543626,73.905101,74.015101,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39
36451,32.0,10,4.6,11.010375,76.95295,76.97295,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Urban,29
39575,29.0,15,4.6,0.0,0.0,0.03,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,24
34084,23.0,10,4.7,21.186884,72.793616,72.843616,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22
35993,33.0,5,4.7,13.086438,80.220672,80.240672,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,28
43596,39.0,15,4.7,9.988483,76.295211,76.355211,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,33
31401,25.0,15,4.8,11.016298,76.972076,76.982076,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,17
9852,21.0,5,4.8,21.173493,72.801953,72.881953,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,29
38520,34.0,15,4.8,12.934365,77.616155,77.676155,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,12
10617,35.0,5,4.7,26.471617,80.313564,80.353564,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,32
16393,32.0,10,4.7,0.0,0.0,0.09,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,17
37384,39.0,15,4.1,22.514585,88.39331,88.44331,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33
28552,37.0,5,4.1,11.025083,77.015393,77.105393,Fog,Low,2,Buffet,electric_scooter,1.0,No,Urban,31
43242,35.0,5,4.2,26.913726,75.75282,75.78282,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33
23253,28.0,5,4.8,17.438263,78.397865,78.487865,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,16
34068,30.0,10,4.8,17.428294,78.404423,78.514423,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,23
23669,39.0,5,4.7,12.311072,76.654878,76.684878,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,35
15222,37.0,5,4.9,13.081878,80.248519,80.268519,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,25
22668,22.0,15,4.63,22.53796,88.349843,88.479843,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,34
43303,37.0,5,4.8,25.451646,81.832796,81.852796,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,29
13673,33.0,5,4.2,12.913041,77.683237,77.773237,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,35
5495,21.0,5,4.6,0.0,0.0,0.02,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,11
21675,33.0,10,4.9,27.201725,78.007553,78.037553,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17
34566,21.0,10,5.0,18.539299,73.897902,73.927902,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,14
12149,22.0,15,4.6,22.728163,75.884212,76.014212,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Urban,31
24611,26.0,15,4.6,27.165108,78.015053,78.065053,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,30
6441,34.0,15,4.0,12.972793,80.249982,80.289982,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32
8636,29.0,10,4.8,13.058616,80.264151,80.324151,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29
24489,29.54,5,4.63,21.160522,72.771477,72.811477,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30
18743,31.0,15,4.3,12.972532,77.608179,77.688179,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31
23486,30.0,5,4.9,26.913726,75.75282,75.86282,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,30
3654,39.0,5,5.0,0.0,0.0,0.09,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,36
7052,28.0,15,5.0,19.178321,72.834715,72.924715,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,21
29734,22.0,10,4.8,0.0,0.0,0.11,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18
34054,32.0,10,4.7,12.972532,77.608179,77.618179,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16
20829,35.0,5,4.6,30.361281,78.068022,78.178022,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,22
34905,28.0,15,4.6,17.455894,78.375467,78.405467,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25
23171,21.0,10,4.7,12.299524,76.64262,76.70262,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25
12289,22.0,10,4.7,18.636215,73.751081,73.811081,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,31
42424,24.0,15,4.6,19.12663,72.829976,72.939976,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29
13467,23.0,5,4.8,26.766536,75.837333,75.857333,Fog,High,2,Snack,scooter,0.0,No,Metropolitian,34
6894,36.0,10,4.6,21.186438,72.794115,72.844115,Windy,Jam,2,Drinks,motorcycle,0.0,No,Urban,33
36378,33.0,15,4.7,13.081878,80.248519,80.258519,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27
27117,38.0,5,4.0,26.913483,75.803139,75.813139,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,32
28211,39.0,15,3.8,26.902328,75.794257,75.934257,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,38
7151,20.0,5,4.7,23.374878,85.335739,85.365739,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Urban,14
6012,22.0,15,4.5,19.875016,75.322405,75.392405,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23
37650,29.0,5,4.7,13.086438,80.220672,80.350672,Cloudy,Jam,0,Drinks,motorcycle,2.0,Yes,Urban,46
13076,35.0,10,4.9,12.323978,76.627961,76.637961,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22
36914,33.0,5,4.6,19.207222,72.972281,72.982281,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,29
8906,39.0,10,4.2,26.846156,75.8023,75.9423,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,34
39310,24.0,15,4.8,19.1813,72.836191,72.896191,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,19
21627,27.0,15,4.9,12.975996,80.221898,80.301898,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17
27764,34.0,10,4.5,12.316967,76.603067,76.643067,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,15
4431,37.0,15,4.8,17.45971,78.368855,78.458855,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18
33174,38.0,10,5.0,26.910262,75.783013,75.893013,Sunny,Low,2,Meal,scooter,0.0,No,Urban,23
24596,35.0,10,4.0,21.157735,72.768778,72.838778,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,39
39338,23.0,5,4.7,12.934365,77.616155,77.706155,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,20
13178,29.0,15,4.6,22.695207,75.866059,75.896059,Sunny,Jam,1,Meal,motorcycle,0.0,No,Urban,13
26987,22.0,5,4.8,26.891191,75.802083,75.862083,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,24
16173,31.0,10,4.6,21.183434,72.814492,72.834492,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19
26966,32.0,10,4.4,22.727021,75.884167,75.954167,Windy,Jam,0,Meal,motorcycle,2.0,No,Urban,41
25519,31.0,15,4.9,17.41233,78.449654,78.459654,Stormy,Low,2,Meal,motorcycle,1.0,No,Urban,24
8234,31.0,10,4.8,12.972532,77.608179,77.618179,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,22
11563,23.0,15,4.8,13.058616,80.264151,80.344151,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36
27598,28.0,15,4.1,22.751857,75.866699,75.886699,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24
11556,27.0,5,4.7,22.751857,75.866699,75.936699,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,29
16353,38.0,10,4.2,25.459775,81.834841,81.924841,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,35
21636,32.0,15,4.1,25.449659,81.839744,81.849744,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21
32779,31.0,10,4.9,30.319528,78.040267,78.090267,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,16
4760,26.0,10,5.0,25.450317,81.831681,81.871681,Windy,High,2,Snack,motorcycle,1.0,No,Urban,20
1177,22.0,15,4.6,26.891191,75.802083,75.912083,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
31348,31.0,10,4.6,0.0,0.0,0.08,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Urban,44
26523,26.0,5,4.8,12.337928,76.617889,76.627889,Fog,Low,2,Meal,scooter,1.0,No,Urban,13
35631,30.0,10,4.9,22.74806,75.8934,75.9134,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,24
6471,30.0,5,4.6,23.230791,77.43702,77.47702,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,29
28441,26.0,5,4.8,15.516833,73.768172,73.878172,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,13
22612,39.0,5,5.0,13.081878,80.248519,80.308519,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18
12040,27.0,10,4.7,26.956431,75.776649,75.816649,Sunny,High,1,Buffet,scooter,1.0,No,Metropolitian,18
35757,27.0,5,4.8,22.310329,73.169083,73.239083,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,21
25537,30.0,15,4.6,22.308096,73.167753,73.177753,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,28
11207,23.0,5,4.6,17.458998,78.500366,78.540366,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,11
39778,31.0,10,4.7,12.972532,77.608179,77.678179,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26
14437,23.0,15,4.9,30.327968,78.046106,78.116106,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21
22443,29.54,5,4.63,13.064181,80.236442,80.256442,Fog,Low,2,Buffet,scooter,1.0,No,Urban,17
31010,25.0,10,4.6,18.55144,73.804855,73.854855,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,23
28144,22.0,10,4.6,23.369746,85.33982,85.39982,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,16
8927,34.0,10,4.9,0.0,0.0,0.03,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,28
17824,37.0,10,5.0,22.725835,75.887648,75.967648,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,48
43588,35.0,10,4.9,22.5491,88.400467,88.410467,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,17
31324,25.0,15,5.0,22.307898,73.167788,73.187788,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,12
35643,21.0,5,4.8,21.185047,72.80859,72.91859,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,33
12178,39.0,10,4.1,23.39925,85.390464,85.500464,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Semi-Urban,48
9108,36.0,15,4.8,0.0,0.0,0.02,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,16
34958,36.0,15,4.8,13.022394,80.242439,80.282439,Stormy,High,2,Buffet,scooter,0.0,No,Metropolitian,26
37574,20.0,5,4.9,12.323225,76.630028,76.740028,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,22
27723,26.0,5,4.5,26.902908,75.792934,75.902934,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,21
23616,29.0,15,4.7,0.0,0.0,0.13,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,18
3726,33.0,5,4.7,21.183434,72.814492,72.824492,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,24
26200,34.0,5,4.7,15.49395,73.827423,73.877423,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,21
41781,23.0,15,4.4,25.450329,81.834279,81.924279,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,39
40957,30.0,10,4.9,0.0,0.0,0.01,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,16
1367,25.0,10,4.9,18.530963,73.828972,73.938972,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,26
3712,29.0,10,4.7,12.949934,77.699386,77.769386,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28
38218,30.0,15,4.7,12.949934,77.699386,77.709386,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29
17772,37.0,10,4.9,26.910262,75.783013,75.863013,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,29
25426,27.0,10,5.0,9.979363,76.285001,76.365001,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,36
33768,22.0,5,4.8,9.959778,76.296106,76.326106,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21
31116,28.0,5,4.9,22.31279,73.170283,73.210283,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,20
7761,30.0,5,4.6,11.021278,76.995017,77.025017,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,19
36321,33.0,10,4.8,12.979166,77.640709,77.730709,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,27
4114,22.0,5,4.5,17.429585,78.392621,78.402621,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,25
26213,34.0,10,4.2,26.90294,75.793007,75.923007,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,40
1667,27.0,15,4.7,15.546594,73.760431,73.780431,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,10
29165,30.0,5,4.6,21.173343,72.792731,72.852731,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28
35941,34.0,5,5.0,22.744648,75.894377,75.934377,Sunny,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,21
25923,30.0,15,4.6,26.891191,75.802083,75.832083,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,30
39882,21.0,5,4.5,17.458998,78.500366,78.520366,Windy,Low,2,Drinks,electric_scooter,1.0,No,Urban,18
488,30.0,10,3.8,21.170096,72.789122,72.869122,Windy,Jam,2,Buffet,scooter,1.0,Yes,Metropolitian,40
19614,20.0,5,4.7,22.310237,73.158921,73.218921,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,23
27208,22.0,15,4.6,12.970221,77.645396,77.665396,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19
6924,31.0,5,4.7,21.149834,72.778666,72.868666,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,26
21592,31.0,10,4.63,25.454648,81.834502,81.894502,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28
7848,29.54,5,4.63,17.431668,78.408321,78.418321,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,17
5704,22.0,10,4.8,26.88842,75.800689,75.910689,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19
40901,21.0,15,4.5,12.337978,76.616792,76.646792,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,24
17087,26.0,5,5.0,23.374989,85.335486,85.425486,Cloudy,Medium,2,Meal,motorcycle,2.0,No,Metropolitian,39
37873,37.0,5,4.8,11.003008,76.97544,77.06544,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,30
4033,28.0,10,4.4,26.911378,75.789034,75.819034,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
36059,24.0,15,4.8,22.514688,88.393294,88.473294,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,27
8125,21.0,15,4.9,19.22384,72.841347,72.911347,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,24
26984,33.0,15,5.0,26.846156,75.8023,75.8323,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29
13380,29.0,5,4.8,-19.875522,75.367127,75.377127,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,37
43472,30.0,10,4.2,21.157735,72.768778,72.828778,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34
13598,33.0,5,4.8,13.029198,77.570997,77.640997,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,31
42119,34.0,5,4.0,18.994049,72.825203,72.875203,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34
42770,21.0,15,4.6,26.913726,75.75282,75.78282,Stormy,Medium,1,Drinks,motorcycle,0.0,No,Urban,20
30659,38.0,5,5.0,12.311072,76.654878,76.724878,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34
37208,38.0,15,4.9,17.483216,78.552111,78.582111,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,27
29259,34.0,15,4.3,17.450851,78.379347,78.409347,Windy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,47
42579,26.0,10,4.7,22.722634,75.886959,75.896959,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,20
43027,31.0,5,4.6,15.556561,73.763633,73.823633,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,39
43191,28.0,5,5.0,12.975377,77.696664,77.766664,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,11
24089,25.0,15,4.7,12.949934,77.699386,77.739386,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,23
15504,33.0,15,4.8,22.727021,75.884167,75.924167,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,26
28625,31.0,5,4.8,12.3085,76.665808,76.695808,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,25
22473,30.0,10,4.0,0.0,0.0,0.04,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,31
15577,23.0,10,4.7,9.959778,76.296106,76.306106,Fog,High,1,Meal,scooter,0.0,No,Metropolitian,25
38006,37.0,10,4.7,26.913483,75.803139,75.913139,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,36
42826,34.0,5,4.9,22.308096,73.167753,73.207753,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,31
13669,33.0,10,4.2,19.120083,72.907385,72.987385,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43
40287,24.0,10,4.7,23.359033,85.325347,85.355347,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,15
23196,31.0,10,4.9,21.173343,72.792731,72.812731,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,30
10225,32.0,15,3.5,19.178321,72.834715,72.914715,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,35
4470,39.0,15,4.6,22.5491,88.400467,88.480467,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,46
17275,30.0,5,4.7,12.933284,77.615428,77.645428,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,20
1969,36.0,15,4.9,12.975996,80.221898,80.351898,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29
12595,31.0,5,4.8,21.160522,72.771477,72.801477,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32
32556,35.0,15,4.7,22.745049,75.892471,75.922471,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,15
38525,33.0,15,4.7,26.905287,75.794592,75.804592,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24
22911,36.0,5,3.6,17.430448,78.418213,78.528213,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,37
39062,29.0,10,4.9,12.323978,76.627961,76.667961,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25
12115,37.0,5,4.8,0.0,0.0,0.06,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,39
13605,33.0,10,4.9,11.003669,76.976494,77.036494,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,25
40363,37.0,10,4.4,18.536562,73.896485,73.916485,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,30
